#region irank jrank  MPI_call buffer_size ncalls total_time min_time max_time
ipm_noregion 11 0 MPI_Init 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 9 0 MPI_Init 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 1 0 MPI_Wait 167772160 14 2.4695e+00 1.2741e-01 2.4673e-01
ipm_noregion 10 0 MPI_Wait 167772160 14 2.7238e+00 1.1193e-01 4.5531e-01
ipm_noregion 4 0 MPI_Wait 167772160 14 2.5140e+00 1.5112e-01 2.5854e-01
ipm_noregion 8 0 MPI_Wait 167772160 14 6.3818e+00 1.2033e-01 4.2300e+00
ipm_noregion 2 0 MPI_Wait 167772160 14 6.2678e+00 1.5231e-01 3.9617e+00
ipm_noregion 7 0 MPI_Wait 167772160 14 2.5555e+00 1.4735e-01 2.9430e-01
ipm_noregion 9 0 MPI_Wait 167772160 14 6.4838e+00 1.2565e-01 3.9969e+00
ipm_noregion 0 0 MPI_Wait 167772160 7 6.5501e+00 3.5802e-01 3.5603e+00
ipm_noregion 6 0 MPI_Wait 167772160 14 6.2600e+00 1.5758e-01 3.7050e+00
ipm_noregion 3 0 MPI_Wait 167772160 14 6.2458e+00 1.0972e-01 3.9881e+00
ipm_noregion 5 0 MPI_Wait 167772160 14 6.3183e+00 1.1742e-01 3.7524e+00
ipm_noregion 11 0 MPI_Wait 167772160 7 7.0076e+00 4.3649e-01 3.6936e+00
ipm_noregion 9 10 MPI_Isend 167772160 7 1.2803e-04 9.0599e-06 4.6015e-05
ipm_noregion 9 8 MPI_Isend 167772160 7 1.3781e-04 7.8678e-06 6.1989e-05
ipm_noregion 11 10 MPI_Isend 167772160 7 1.0300e-04 5.9605e-06 5.6982e-05
ipm_noregion 5 4 MPI_Isend 167772160 7 1.2612e-04 7.8678e-06 5.6028e-05
ipm_noregion 5 6 MPI_Isend 167772160 7 1.1659e-04 8.1062e-06 4.6968e-05
ipm_noregion 3 2 MPI_Isend 167772160 7 1.2469e-04 5.0068e-06 5.3883e-05
ipm_noregion 3 4 MPI_Isend 167772160 7 9.3222e-05 8.1062e-06 2.8133e-05
ipm_noregion 0 1 MPI_Isend 167772160 7 8.9169e-05 6.1989e-06 4.5061e-05
ipm_noregion 6 5 MPI_Isend 167772160 7 1.0014e-04 6.9141e-06 3.0041e-05
ipm_noregion 6 7 MPI_Isend 167772160 7 1.2827e-04 8.8215e-06 4.8161e-05
ipm_noregion 10 11 MPI_Isend 167772160 7 1.2589e-04 5.9605e-06 4.3869e-05
ipm_noregion 10 9 MPI_Isend 167772160 7 8.4162e-05 7.8678e-06 2.5988e-05
ipm_noregion 4 3 MPI_Isend 167772160 7 9.2030e-05 5.9605e-06 2.6941e-05
ipm_noregion 4 5 MPI_Isend 167772160 7 1.3757e-04 6.1989e-06 4.9114e-05
ipm_noregion 1 0 MPI_Isend 167772160 7 1.4520e-04 9.0599e-06 5.5075e-05
ipm_noregion 1 2 MPI_Isend 167772160 7 9.2268e-05 9.0599e-06 2.5988e-05
ipm_noregion 7 8 MPI_Isend 167772160 7 1.1206e-04 6.1989e-06 2.8849e-05
ipm_noregion 7 6 MPI_Isend 167772160 7 1.3113e-04 5.0068e-06 5.4121e-05
ipm_noregion 2 1 MPI_Isend 167772160 7 1.0371e-04 5.9605e-06 2.7895e-05
ipm_noregion 2 3 MPI_Isend 167772160 7 1.2612e-04 7.1526e-06 5.0783e-05
ipm_noregion 8 7 MPI_Isend 167772160 7 8.9884e-05 6.9141e-06 2.6941e-05
ipm_noregion 8 9 MPI_Isend 167772160 7 1.1396e-04 7.8678e-06 4.6968e-05
ipm_noregion 3 2 MPI_Irecv 167772160 7 5.6744e-05 1.9073e-06 1.9073e-05
ipm_noregion 3 4 MPI_Irecv 167772160 7 4.1962e-05 3.0994e-06 1.3828e-05
ipm_noregion 5 4 MPI_Irecv 167772160 7 5.6744e-05 4.7684e-06 1.5974e-05
ipm_noregion 5 6 MPI_Irecv 167772160 7 4.6968e-05 5.0068e-06 1.1921e-05
ipm_noregion 11 10 MPI_Irecv 167772160 7 5.0306e-05 4.0531e-06 1.5020e-05
ipm_noregion 6 5 MPI_Irecv 167772160 7 2.9802e-05 2.8610e-06 7.8678e-06
ipm_noregion 6 7 MPI_Irecv 167772160 7 4.1008e-05 2.8610e-06 1.1921e-05
ipm_noregion 0 1 MPI_Irecv 167772160 7 4.3869e-05 3.8147e-06 1.2159e-05
ipm_noregion 9 8 MPI_Irecv 167772160 7 5.5075e-05 3.8147e-06 1.5020e-05
ipm_noregion 9 10 MPI_Irecv 167772160 7 4.2677e-05 3.8147e-06 1.2875e-05
ipm_noregion 2 3 MPI_Irecv 167772160 7 4.6253e-05 3.8147e-06 1.4067e-05
ipm_noregion 2 1 MPI_Irecv 167772160 7 3.9816e-05 1.9073e-06 1.5974e-05
ipm_noregion 7 6 MPI_Irecv 167772160 7 4.6730e-05 2.8610e-06 1.5020e-05
ipm_noregion 7 8 MPI_Irecv 167772160 7 4.2200e-05 3.0994e-06 1.3113e-05
ipm_noregion 8 9 MPI_Irecv 167772160 7 4.8161e-05 2.8610e-06 1.3113e-05
ipm_noregion 8 7 MPI_Irecv 167772160 7 4.2677e-05 2.8610e-06 1.9789e-05
ipm_noregion 4 3 MPI_Irecv 167772160 7 4.1008e-05 2.8610e-06 1.7881e-05
ipm_noregion 4 5 MPI_Irecv 167772160 7 4.1485e-05 2.1458e-06 1.3113e-05
ipm_noregion 10 9 MPI_Irecv 167772160 7 3.5048e-05 3.0994e-06 1.3113e-05
ipm_noregion 10 11 MPI_Irecv 167772160 7 4.6015e-05 3.0994e-06 1.2875e-05
ipm_noregion 1 0 MPI_Irecv 167772160 7 5.1022e-05 4.0531e-06 1.4067e-05
ipm_noregion 1 2 MPI_Irecv 167772160 7 4.7922e-05 5.0068e-06 1.5020e-05
