#region irank jrank  MPI_call buffer_size ncalls total_time min_time max_time
ipm_noregion 7 6 MPI_Sendrecv 167772160 7 1.0322e+00 1.0056e-01 2.6343e-01
ipm_noregion 0 1 MPI_Sendrecv 167772160 7 3.8747e+00 2.5036e-01 1.1568e+00
ipm_noregion 3 2 MPI_Sendrecv 167772160 7 1.1910e+00 1.1231e-01 2.2773e-01
ipm_noregion 3 4 MPI_Sendrecv 167772160 7 2.6675e+00 1.2470e-01 1.2006e+00
ipm_noregion 6 5 MPI_Sendrecv 167772160 7 1.6109e+00 1.2586e-01 3.4875e-01
ipm_noregion 6 7 MPI_Sendrecv 167772160 7 1.9960e+00 8.6353e-02 7.4215e-01
ipm_noregion 4 5 MPI_Sendrecv 167772160 7 1.4647e+00 1.0237e-01 4.5581e-01
ipm_noregion 4 3 MPI_Sendrecv 167772160 7 1.0424e+00 1.2499e-01 1.8810e-01
ipm_noregion 8 7 MPI_Sendrecv 167772160 7 1.8715e+00 9.6426e-02 9.0495e-01
ipm_noregion 8 9 MPI_Sendrecv 167772160 7 1.9955e+00 1.0729e-01 6.8641e-01
ipm_noregion 10 9 MPI_Sendrecv 167772160 7 2.4466e+00 2.5559e-01 4.5168e-01
ipm_noregion 10 11 MPI_Sendrecv 167772160 7 1.1071e+00 1.1508e-01 2.7479e-01
ipm_noregion 11 10 MPI_Sendrecv 167772160 7 5.0082e+00 5.2978e-01 1.3924e+00
ipm_noregion 1 0 MPI_Sendrecv 167772160 7 9.3964e-01 9.8550e-02 2.2460e-01
ipm_noregion 1 2 MPI_Sendrecv 167772160 7 2.4209e+00 1.0369e-01 8.3712e-01
ipm_noregion 9 8 MPI_Sendrecv 167772160 7 1.0518e+00 1.1824e-01 2.1646e-01
ipm_noregion 9 10 MPI_Sendrecv 167772160 7 3.0932e+00 1.7790e-01 1.4615e+00
ipm_noregion 5 4 MPI_Sendrecv 167772160 7 2.1573e+00 1.1443e-01 1.0182e+00
